complex_id_number,structure_name,longitude,latitude,serialid
26056,5,-91.47866244,29.31857324,706
20690,7,-91.520445,29.308565,707
21507,8,-91.52044,29.305666,708
21508,9,-91.520424,29.296934,709
20691,A,-91.518934,29.311004,710
80025,A,-91.48432133,29.29873221,711
1776,7,-91.37351006,29.24949323,712
21834,1,-91.39455,29.254847,713
22129,10,-91.425587,29.257488,714
22130,11&12,-91.425143,29.252052,715
22216,14,-91.423398,29.253274,716
21869,2 & 5,-91.382571,29.255026,717
21963,3,-91.424768,29.263184,718
21932,6,-91.40092,29.252523,719
22128,E,-91.420021,29.257583,720
702,H,-91.41970201,29.25084586,721
22267,1,-91.429744,29.259226,722
630,2,-91.44619167,29.25495278,723
22268,2,-91.429736,29.251251,724
581,A,-91.46038359,29.26034686,725
22267,A-PRD,-91.429835,29.259388,726
22793,1,-91.564157,29.25397,727
22869,2,-91.56354,29.258509,728
26059,8,-91.56040225,29.25081996,729
22980,1,-91.57109,29.259491,730
22820,4,-91.569362,29.253928,731
22987,5,-91.575131,29.253538,732
22894,6,-91.571068,29.25932,733
17,7,-91.57076754,29.26495865,734
22987,A,-91.575926,29.253058,735
22987,B,-91.575151,29.253092,736
22312,A,-91.642413,29.255978,737
22312,B,-91.642657,29.255799,738
22312,C,-91.642208,29.255803,739
178,CAIS.#1,-91.63283,29.27937201,740
1651,3,-91.67250286,29.25288718,741
23121,7,-91.664816,29.252629,742
23121,A,-91.664904,29.252673,743
23121,A-AUX,-91.664903,29.252398,744
23191,B (#4),-91.675225,29.254758,745
1312,CAIS.#2,-91.70878116,29.27997065,746
1651,D,-91.67238955,29.25276098,747
812,1,-91.72054696,29.25652389,748
26026,10,-91.718333,29.254913,749
953,3,-91.73090605,29.25372628,750
23186,4,-91.748743,29.278956,751
23187,5,-91.74972,29.263218,752
23262,7,-91.736389,29.253256,753
23595,8,-91.741284,29.260137,754
22944,A,-91.755484,29.263274,755
21510,A,-91.71915908,29.25196024,756
22944,B,-91.755383,29.263274,757
22944,C,-91.755424,29.263109,758
22799,A,-91.763592,29.266659,759
90000,A2,-91.79227961,29.28117262,760
21511,1,-91.848766,29.288344,761
23300,11,-91.828125,29.288815,762
23937,12,-91.843929,29.253077,763
21861,4,-91.840308,29.276439,764
22480,8,-91.814209,29.274891,765
22502,9,-91.833144,29.277034,766
22038,A,-91.81521,29.287537,767
296,CAIS.#15,-91.80984752,29.26857054,768
1904,1,-91.82587708,29.24370321,769
26066,6,-91.822188,29.243956,770
23388,A,-91.838696,29.248274,771
26128,1 (REMOVED),-91.78135298,29.24568963,772
1405,3,-91.79920947,29.24285804,773
103,CAIS.#1,-91.77772844,29.24713489,774
367,1,-91.75488895,29.2313717,775
21512,1,-91.700746,29.24747,776
21513,2,-91.703565,29.246637,777
21514,4,-91.695025,29.247954,778
26076,8,-91.692247,29.238281,779
20888,B,-91.684347,29.236865,780
20888,B-GEN,-91.68466,29.236864,781
20888,B-HEL,-91.684033,29.236865,782
20212,C,-91.697804,29.247322,783
2039,E,-91.68397025,29.23570356,784
22491,4,-91.631625,29.247371,785
22661,5,-91.649474,29.244769,786
228,10,-91.59524355,29.2114284,787
86,12,-91.59209002,29.21617566,788
20542,2,-91.601039,29.216064,789
89,2,-91.60103887,29.21606413,790
23012,5,-91.581405,29.247111,791
23254,6,-91.57515582,29.24709762,792
23939,8,-91.610661,29.218997,793
23939,9,-91.6106323,29.2189591,794
20543,A,-91.604432,29.228259,795
23906,B,-91.604263,29.216772,796
228,C,-91.59512751,29.21140388,797
693,D,-91.58009925,29.22359084,798
1245,F,-91.57976283,29.22190573,799
1245,F-AUX,-91.57976295,29.22195248,800
1702,G,-91.60303359,29.22700774,801
1536,#2,-91.47180614,29.24778703,802
22587,1,-91.445668,29.239117,803
1608,1,-91.45416708,29.24898703,804
2264,1,-91.4592607,29.23513877,805
23568,2,-91.439502,29.243293,806
1567,3,-91.45996069,29.24328356,807
23911,3,-91.437913,29.247288,808
1567,G,-91.45978499,29.24318749,809
21835,1,-91.396022,29.247716,810
22586,12,-91.391999,29.240967,811
2145,15,-91.38991198,29.24893716,812
21836,2,-91.387139,29.247439,813
21853,3,-91.393914,29.239723,814
21866,4,-91.40342298,29.23971526,815
21983,5,-91.390471,29.244562,816
21881,6,-91.39391,29.232848,817
22055,8,-91.382703,29.23475,818
22039,A-PRD,-91.386834,29.244395,819
22039,B-QTR,-91.386592,29.243914,820
22039,C-HTR,-91.38634428,29.24407667,821
611,CAIS.#14,-91.41813118,29.2472719,822
22039,D-RSR,-91.386783,29.244497,823
22039,F,-91.386746,29.244134,824
2193,G,-91.39602244,29.24771612,825
21928,1,-91.377196,29.23963,826
21950,2,-91.378909,29.24733,827
1807,8,-91.37758244,29.24069195,828
26130,1,-91.37161643,29.18431877,829
20897,1,-91.514756,29.177744,830
22736,3,-91.517589,29.18327,831
22949,4,-91.510782,29.178709,832
22863,9,-91.50339763,29.17211373,833
22270,2,-91.536646,29.174687,834
22735,3,-91.529086,29.18316,835
22784,5,-91.541895,29.172336,836
21515,A,-91.533511,29.174142,837
21515,B,-91.532982,29.174357,838
21515,C-QTR,-91.53261,29.174402,839
514,VP,-91.5263101,29.1931153,840
514,VP-Aux,-91.52608192,29.19342089,841
21516,1,-91.609498,29.182525,842
21823,1,-91.604855,29.203709,843
21821,4,-91.611823,29.195983,844
26009,5,-91.61426869,29.20781387,845
80032,6,-91.58621554,29.20732121,846
176,7,-91.59763317,29.19877364,847
21517,A,-91.607013,29.190504,848
131,B,-91.59542149,29.18830731,849
26009,B,-91.61439731,29.20785485,850
22371,2,-91.617876,29.172269,851
21820,A-Aux,-91.61728079,29.19007544,852
21820,A-PRD,-91.617055,29.190036,853
80036,B,-91.63211958,29.18498077,854
21820,CA #1,-91.617009,29.190222,855
21820,FVA,-91.616616,29.190015,856
23953,A,-91.829031,29.164156,857
22453,1,-91.761795,29.135646,858
33033,A,-91.75964904,29.15106305,859
22179,1,-91.75429,29.138539,860
32002,5,-91.75182616,29.13954234,861
26100,A,-91.72974753,29.13650929,862
21518,2,-91.639243,29.140762,863
21519,3,-91.635524,29.136275,864
21520,4,-91.629105,29.136839,865
26117,7,-91.61991464,29.15431836,866
80018,8,-91.64538162,29.1618224,867
1881,9,-91.6171395,29.13224055,868
21518,A,-91.63893,29.140763,869
21518,BH,-91.639556,29.140761,870
23028,1,-91.542288,29.168094,871
1694,1,-91.54206543,29.15160059,872
23029,2,-91.544708,29.165684,873
23066,4,-91.545244,29.158715,874
22955,10,-91.505676,29.157984,875
20847,2A,-91.505498,29.156359,876
22413,4,-91.501204,29.153287,877
22454,5,-91.502664,29.168199,878
22590,6,-91.50041,29.159839,879
22862,8,-91.504404,29.163015,880
26022,A,-91.461846,29.1338,881
23172,3,-91.38984,29.149061,882
23172,A,-91.38984,29.149061,883
1705,1,-91.4319508,29.0953364,884
84,A,-91.45377181,29.12323996,885
23184,1,-91.535,29.099004,886
1498,1,-91.53454203,29.09099733,887
23127,2,-91.537819,29.102704,888
23184,A,-91.540203,29.098831,889
1555,B,-91.53869384,29.09434305,890
166,CAIS.#1,-91.53613537,29.09713276,891
26141,A,-91.62964466,29.10755498,892
32014,3,-91.70124563,29.09882858,893
21521,3,-91.704976,29.089914,894
32034,4,-91.70718235,29.10402838,895
21344,4,-91.706686,29.09105,896
21348,5,-91.708309,29.093713,897
21347,6,-91.709136,29.097313,898
22737,8,-91.704879,29.103515,899
21344,9,-91.70670859,29.09110766,900
26036,A,-91.70934243,29.09136134,901
21346,11,-91.731135,29.122272,902
21345,13,-91.737607,29.11799,903
22775,19,-91.755672,29.105728,904
21523,2,-91.75455,29.107074,905
22889,21,-91.711879,29.099939,906
150,CAIS.#23,-91.7188814,29.12645494,907
21349,10,-91.760393,29.089518,908
21824,10,-91.756814,29.094389,909
22860,11,-91.75775,29.09754,910
26089,12,-91.76447471,29.09003305,911
21524,3,-91.761601,29.090084,912
21339,4,-91.7616127,29.09283369,913
21350,7,-91.759135,29.099222,914
21349,9,-91.760393,29.089518,915
23293,A,-91.780285,29.126149,916
21339,A,-91.761926,29.092833,917
21339,CF,-91.761612,29.092751,918
1316,G,-91.76107038,29.09266772,919
22811,11,-91.758118,29.075559,920
22861,12,-91.757224,29.072121,921
26137,13,-91.75659007,29.08144048,922
21351,2,-91.758402,29.081239,923
21531,6,-91.760923,29.087363,924
21352,8,-91.75970191,29.08519505,925
22639,9,-91.758477,29.085048,926
23006,1,-91.753254,29.050829,927
21876,2,-91.751557,29.057368,928
21533,12,-91.701679,29.074372,929
26108,15,-91.69798227,29.06140649,930
26118,17,-91.69813088,29.05664041,931
32007,18,-91.70244394,29.08067546,932
32024,19,-91.70114499,29.06957756,933
80009,2,-91.69837633,29.05096933,934
32039,20,-91.69978998,29.06707457,935
21532,3,-91.699155,29.068879,936
21353,5,-91.70545547,29.08494858,937
21343,6,-91.704334,29.082215,938
21342,7,-91.703494,29.078629,939
21341,8,-91.702727,29.07506749,940
21340,9,-91.703196,29.071406,941
32015,A,-91.703221,29.06822,942
21534,C,-91.700448,29.052729,943
20567,F,-91.6988907,29.08748886,944
351,1,-91.58933439,29.05744386,945
23562,1,-91.596498,29.05224,946
910,2,-91.58276069,29.05809458,947
1059,3,-91.58440902,29.0637728,948
762,1,-91.54172651,29.05150901,949
1666,1,-91.56208688,29.07347876,950
1229,1,-91.47829186,29.08357286,951
20689,A,-91.485236,29.076088,952
22041,B,-91.480653,29.075439,953
2370,E,-91.48825921,29.08160619,954
20857,10,-91.448343,29.070437,955
20856,11,-91.439545,29.067282,956
20855,12,-91.440072,29.063184,957
20854,13,-91.448335,29.06318,958
20852,16,-91.448345,29.071592,959
20851,17,-91.452412,29.070505,960
20850,18,-91.452462,29.059544,961
20862,2,-91.444196,29.055921,962
26032,28,-91.47189078,29.07037287,963
26038,36,-91.449665,29.05739,964
26111,38,-91.46980803,29.05788221,965
20861,4,-91.4442,29.059551,966
21535,5,-91.440065,29.055924,967
20860,7,-91.444204,29.063181,968
20859,8,-91.444208,29.066811,969
20858,9,-91.44419,29.050869,970
20870,A-TK,-91.446298,29.06096,971
20870,B-PRD,-91.446298,29.06096,972
20870,C-CMP,-91.446456,29.061922,973
20870,D-QTR,-91.44645573,29.06192222,974
20853,JA15,-91.448704,29.068,975
20848,JB24,-91.448634,29.051333,976
20849,JC19,-91.452457,29.055419,977
26111,JD,-91.4698676,29.0579619,978
2346,JE,-91.44833501,29.06317729,979
21359,2,-91.451947,29.041348,980
38,24,-91.45039018,29.04565563,981
650,25,-91.44194389,29.03116532,982
21358,3,-91.455726,29.043794,983
21357,4,-91.452094,29.036645,984
21356,5 & 8,-91.448019,29.043606,985
21354,7,-91.449882,29.048032,986
21354,9,-91.449702,29.048307,987
21409,A-AUX,-91.451126,29.040881,988
21409,A-PRD,-91.451126,29.040881,989
21409,A-QTR,-91.451125,29.040606,990
21354,B-PRD,-91.44990123,29.04810901,991
21355,C,-91.455565,29.032215,992
22271,D,-91.450561,29.034007,993
22271,D-9,-91.450508,29.033704,994
22272,F,-91.470827,29.041013,995
199,CAIS.#1,-91.51231526,29.03161294,996
221,CAIS.#2,-91.50549074,29.03675074,997
23299,3,-91.529887,29.018802,998
23917,4,-91.566617,29.030551,999
22447,A,-91.527274,29.026494,1000
22447,A-3,-91.52719551,29.02656045,1001
80005,B-1,-91.56666114,29.01050772,1002
26002,11,-91.58080626,29.04728279,1003
23923,13,-91.58051823,29.03957802,1004
80012,3,-91.57273781,29.01785,1005
23075,7,-91.57995367,29.02881426,1006
23310,9,-91.574857,29.032791,1007
22273,A,-91.583073,29.036369,1008
26074,A,-91.70374587,29.04145576,1009
1160,B,-91.69936759,29.04301096,1010
21537,6,-91.71166,29.023356,1011
2068,1,-91.83725998,28.99131826,1012
23397,A,-91.851165,29.000204,1013
1581,A,-91.78461085,28.99283353,1014
21539,1,-91.61621,28.973042,1015
23303,10,-91.627942,28.973176,1016
23570,11,-91.636392,28.972378,1017
23574,12,-91.626433,28.972552,1018
23957,13,-91.629095,28.972576,1019
20814,3,-91.627532,28.970803,1020
22660,7,-91.63022,28.973616,1021
21541,A,-91.620338,28.973308,1022
21478,B,-91.632944,28.974655,1023
23573,G,-91.616423,28.971199,1024
1472,A,-91.59512936,29.00027069,1025
32036,1,-91.5615248,29.0022588,1026
354,2,-91.54181391,29.00581172,1027
20813,1,-91.488972,28.985713,1028
20816,10,-91.4858438,28.98530453,1029
20817,11,-91.481085,28.99268,1030
90108,SSMANIFO,-92.03233737,27.79263355,1031
20818,12,-91.48232309,28.99424306,1032
20819,13,-91.47929028,28.99493672,1033
20820,14,-91.478512,28.997687,1034
20821,15,-91.48507935,28.99685389,1035
20822,16,-91.480236,28.999747,1036
20823,22,-91.485683,28.978526,1037
20824,25,-91.482439,29.002524,1038
20825,26,-91.49121454,28.97999081,1039
20826,27,-91.49007482,28.99114307,1040
20827,28,-91.48023,28.995898,1041
20946,3,-91.483661,28.989294,1042
23571,30,-91.47942262,28.98266648,1043
22999,32,-91.47736089,28.98644439,1044
139,33 AUX,-91.48430834,28.97909703,1045
20812,4,-91.48897668,28.98887571,1046
21819,5,-91.492727,28.987496,1047
20810,7,-91.491781,28.982547,1048
20815,8,-91.488107,28.992644,1049
20839,C,-91.489479,28.971894,1050
80037,CAIS.#13,-91.4806432,28.98544526,1051
139,CAIS.#33,-91.48430847,28.97918228,1052
180,CAIS.#34,-91.48613571,28.97363634,1053
202,CAIS.#35,-91.47755974,28.99209408,1054
295,CAIS.#36,-91.48901905,29.00617696,1055
815,CAIS.#37,-91.51703292,28.99698877,1056
815,CAIS.#37-H,-91.51703276,28.99690352,1057
20840,F,-91.483651,28.982538,1058
20841,H,-91.480993,28.982797,1059
20842,I,-91.475262,28.990335,1060
20842,I-8,-91.47518049,28.99046165,1061
20843,J,-91.478343,28.986289,1062
20844,K,-91.482951,28.978686,1063
20845,M,-91.484747,28.975571,1064
20845,M-4,-91.48471264,28.97552718,1065
23971,M-7,-91.4847471,28.97557114,1066
20846,P,-91.485397,28.981389,1067
23323,11,-91.467142,28.987888,1068
80034,12,-91.44927173,28.98472072,1069
37,14,-91.44912207,28.98827098,1070
117,15,-91.45020204,28.98330919,1071
263,17,-91.46484545,28.98676012,1072
554,19,-91.44525908,28.99900611,1073
1300,20,-91.45395443,28.99344628,1074
20828,3,-91.452844,28.979839,1075
20829,7,-91.46992477,28.9893673,1076
21911,8,-91.455971,28.979699,1077
21926,9,-91.457778,28.987465,1078
20885,CF-QTR,-91.472701,28.979269,1079
20885,CMP1,-91.472074,28.978445,1080
20885,CMP2,-91.473481,28.978444,1081
21542,D,-91.45518,28.972137,1082
20885,FIRE STA,-91.473482,28.978994,1083
20885,MTR,-91.472698,28.977757,1084
20886,O,-91.458221,28.978872,1085
20885,PRD,-91.4727,28.979049,1086
20885,SC,-91.473003,28.978752,1087
1713,A,-91.36006838,28.93339443,1088
2180,B,-91.34155845,28.94884027,1089
20830,1,-91.462991,28.96718,1090
20831,2,-91.470958,28.962401,1091
20832,4,-91.467236,28.961951,1092
530,7,-91.47098072,28.95419495,1093
20863,A,-91.47376,28.960943,1094
20864,E,-91.468013,28.96322,1095
21543,N,-91.458409,28.966673,1096
23572,R,-91.471183,28.964861,1097
21544,1,-91.478622,28.965238,1098
898,12,-91.48333533,28.96408094,1099
20833,2,-91.476113,28.959741,1100
23967,31,-91.485167,29.009135,1101
90309,PLEM P2,-90.68294551,27.06920218,1102
20834,4,-91.478929,28.961388,1103
20835,5,-91.47893,28.962213,1104
20836,7,-91.48582,28.96963,1105
20837,8,-91.486125,28.96468,1106
20869,G,-91.484891,28.965143,1107
20942,2,-91.607771,28.951693,1108
20838,4,-91.61125,28.967338,1109
23147,5,-91.611543,28.965806,1110
20865,A,-91.613095,28.966119,1111
20866,C,-91.60799768,28.95911769,1112
20866,C-7,-91.60814882,28.95951061,1113
20867,D,-91.605857,28.951411,1114
20887,F,-91.61422,28.968402,1115
20887,F-4,-91.614445,28.968355,1116
23313,JE,-91.613191,28.944563,1117
21546,1,-91.609465,28.942482,1118
21547,3,-91.611335,28.940305,1119
21550,6,-91.608966,28.94515,1120
21546,C-PRD,-91.609465,28.942207,1121
23295,JA7,-91.609965,28.942302,1122
21549,JB,-91.607272,28.940561,1123
21546,JC,-91.609364,28.94315,1124
21548,JD,-91.606484,28.947273,1125
20943,1,-91.615885,28.968973,1126
23296,7,-91.620696,28.967136,1127
23294,9,-91.632331,28.969393,1128
20868,B,-91.6297,28.96556,1129
967,CAIS.#11,-91.6420568,28.96471449,1130
21468,CF PROD,-91.62452,28.959632,1131
21468,CF-F,-91.623895,28.959633,1132
21468,CF-GM#1,-91.625144,28.959355,1133
21468,CF-GM#2,-91.625457,28.959355,1134
21468,CF-MP-VALVE,-91.624833,28.959631,1135
21468,CF-QTR,-91.623581,28.959359,1136
21468,FH,-91.623895,28.959633,1137
22723,1,-91.639281,28.95039,1138
752,A,-91.64219872,28.95984901,1139
21468,CF-GM#1-Flare,-91.627991,28.95645725,1140
22682,7,-91.85012748,28.97438053,1141
22682,A,-91.806099,28.974025,1142
22682,B,-91.806446,28.974024,1143
22682,CA,-91.806102,28.97449,1144
32021,TEMP. CAIS.#1,-91.84209404,28.97255319,1145
22791,2,-91.770689,28.891968,1146
80007,A,-91.76574958,28.91020173,1147
413,B,-91.76631061,28.89821426,1148
141,CAIS.#1,-91.75294255,28.926589,1149
22428,JA,-91.74479,28.910908,1150
1732,1,-91.47478066,28.91061737,1151
23964,3,-91.462637,28.917989,1152
1466,5,-91.46945599,28.92943496,1153
23942,A,-91.46074,28.911026,1154
1397,#3,-91.38416182,28.92747226,1155
2351,5,-91.41844,28.8936486,1156
1173,A,-91.39139565,28.91339102,1157
22567,1,-91.441254,28.880861,1158
32044,1,-91.4613578,28.87554139,1159
779,A,-91.44062098,28.8819068,1160
114,A,-91.48907928,28.85293331,1161
1156,CAIS.#2,-91.49340633,28.86952065,1162
2090,1,-91.68839288,28.85732693,1163
94,JA,-91.6712399,28.85770807,1164
642,A,-91.83069488,28.84871583,1165
21445,10,-91.752318,28.815343,1166
21446,14,-91.73558977,28.81869561,1167
21452,B,-91.730164,28.832456,1168
21444,C,-91.738996,28.813892,1169
21444,C-QRT,-91.738994,28.813515,1170
21447,JB,-91.726725,28.815222,1171
22724,1,-91.692943,28.837793,1172
22533,A,-91.674607,28.848369,1173
1234,B,-91.69951928,28.82399108,1174
26064,3,-91.534394,28.816173,1175
23952,A,-91.542565,28.822177,1176
1098,1,-91.47845444,28.84676119,1177
23933,A,-91.476727,28.842058,1178
23297,A(Removed),-91.450321,28.835235,1179
1879,A,-91.34835788,28.84320045,1180
26119,1,-91.3441007,28.77913241,1181
20538,3,-91.592142,28.785854,1182
20539,6,-91.578683,28.782242,1183
20540,9,-91.587774,28.794063,1184
23031,A,-91.589594,28.786711,1185
20541,B,-91.581413,28.785339,1186
23003,G,-91.66,28.8,1187
20330,B,-91.731624,28.790828,1188
20330,C-PRD,-91.731936,28.790827,1189
20324,D,-91.717542,28.801976,1190
20330,E,-91.732474,28.790292,1191
22313,F,-91.74072,28.77767,1192
26105,H,-91.72429307,28.79599718,1193
26136,I,-91.72209977,28.80196263,1194
252,J,-91.74391164,28.78278823,1195
21560,A-VALVE,-91.75985707,28.7915792,1196
26107,JA,-91.76015827,28.78382486,1197
21451,JC,-91.760438,28.805711,1198
1208,A,-91.84446941,28.81816927,1199
21009,C,-91.852033,28.751716,1200
2451,#3,-91.67796078,28.74686494,1201
22858,A,-91.696479,28.760793,1202
1796,K,-91.67112308,28.74446307,1203
23932,A,-91.607955,28.732422,1204
633,A-ROW,-91.57204805,28.76113082,1205
2209,1,-91.49550642,28.73571272,1206
26077,A,-91.49116218,28.75090226,1207
26013,JC,-91.449609,28.740623,1208
26041,JD,-91.464613,28.741341,1209
20745,A,-91.389472,28.75362,1210
20745,A-QTR,-91.38916,28.75362,1211
20688,C,-91.395832,28.749229,1212
515,C-QTRS,-91.4033697,28.76210651,1213
515,CG-A-VALVE,-91.4032131,28.76128166,1214
515,COMP-B-VALVE,-91.40399417,28.76265614,1215
515,FLRPILE-D,-91.40340021,28.76111657,1216
515,FLRPILE-E,-91.4036341,28.76091021,1217
515,FLRPILE-F,-91.40388358,28.7606901,1218
22678,JA,-91.408124,28.744165,1219
22801,JB,-91.418183,28.736298,1220
26052,JE,-91.420392,28.744086,1221
20745,P-VALVE,-91.389207,28.753825,1222
20746,1,-91.377115,28.750985,1223
20747,2,-91.372997,28.750987,1224
26133,21,-91.3475499,28.76068096,1225
20748,3,-91.368878,28.750988,1226
20749,4,-91.365133,28.749476,1227
20750,6,-91.375057,28.752669,1228
20751,8,-91.373179,28.754509,1229
828,A,-91.34217654,28.76041471,1230
20687,B,-91.367972,28.747864,1231
26133,CAIS.#22,-91.34754365,28.76065896,1232
20752,JF,-91.361791,28.734628,1233
26075,JG,-91.35627649,28.76919022,1234
23304,A,-91.360641,28.71656,1235
2084,1,-91.38924469,28.69203509,1236
22833,A,-91.405902,28.691631,1237
21561,1,-91.43014108,28.72739102,1238
21450,1,-91.495236,28.696038,1239
21443,A,-91.503271,28.693008,1240
26001,B,-91.493368,28.717605,1241
877,C,-91.50611387,28.70693215,1242
304,A,-91.61636351,28.73059192,1243
21003,B,-91.648765,28.692181,1244
21043,C,-91.622516,28.697192,1245
21043,C-PRD,-91.622828,28.697191,1246
22532,H,-91.632242,28.714819,1247
21234,2,-91.753957,28.706803,1248
21235,3,-91.744562,28.706336,1249
21232,A,-91.753231,28.704765,1250
21242,1,-91.759486,28.693966,1251
21236,2,-91.76776921,28.70586169,1252
21237,3,-91.761137,28.714955,1253
21238,4,-91.769166,28.704207,1254
21239,6,-91.757003,28.700684,1255
21240,7,-91.769824,28.712317,1256
21241,8,-91.773046,28.700069,1257
20917,A-CG,-91.764334,28.704729,1258
20917,A-GEN,-91.764333,28.704454,1259
20917,A-QRT,-91.764332,28.704223,1260
597,A,-91.76442862,28.68164303,1261
598,B,-91.77339729,28.65259488,1262
1113,A,-91.73578576,28.65867554,1263
21867,G,-91.6644,28.660862,1264
21562,1,-91.651237,28.685163,1265
21004,D,-91.624391,28.661511,1266
21004,F,-91.624111,28.66188,1267
519,GP-VALVE,-91.61460651,28.67095578,1268
21032,A,-91.613235,28.678899,1269
21032,A-PRD,-91.612923,28.678899,1270
20944,1,-91.522732,28.674553,1271
21563,B,-91.51292292,28.68283236,1272
21005,E,-91.509807,28.66451,1273
20915,F,-91.49381,28.655856,1274
21770,G,-91.516034,28.687805,1275
